,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
fr5,-187.55984497070312,-159.66531372070312,-164.98684692382812,-4.809226989746094,-4.561866283416748,-4.713910102844238,122.63678741455078,95.76203155517578,111.48724365234375,-38.09769706853685,-35.00125252342494,-36.1678197828623,llava-1.5-7b-hf,batch3,200
fr6,-208.27426147460938,-174.183837890625,-182.66871643066406,-4.0838093757629395,-3.7060389518737793,-3.886568307876587,59.3712043762207,40.69230270385742,48.74332809448242,-34.88238586290451,-30.95467016436978,-32.46254035354641,llava-1.5-7b-hf,batch3,200
fr7,-169.59686279296875,-153.35116577148438,-157.76824951171875,-5.848167896270752,-6.13404655456543,-6.31072998046875,346.59881591796875,461.2990417480469,550.4466552734375,-42.34047063231604,-42.316630406914555,-43.53550669762643,llava-1.5-7b-hf,batch3,200
fr8,-149.36026000976562,-132.78746032714844,-136.3197021484375,-4.81807279586792,-4.918054103851318,-5.048877716064453,123.7264175415039,136.73626708984375,155.8474578857422,-35.62165233663605,-34.798304366031196,-35.72396425657216,llava-1.5-7b-hf,batch3,200
fr9,-217.91343688964844,-193.07606506347656,-204.3091583251953,-5.587523937225342,-5.516458988189697,-5.837404727935791,267.0735168457031,248.7526397705078,342.8883056640625,-44.26320626935004,-42.325436577523206,-44.7879146493752,llava-1.5-7b-hf,batch3,200
fr10,-149.0930633544922,-142.9995880126953,-136.6123046875,-3.92350172996521,-4.205870151519775,-4.018009185791016,50.57724380493164,67.07894134521484,55.59032440185547,-30.846342323730372,-31.989253161955087,-30.560406924379443,llava-1.5-7b-hf,batch3,200
fr11,-245.74655151367188,-209.67344665527344,-211.0223388671875,-6.301193714141846,-5.9906697273254395,-6.029209613800049,545.2223510742188,399.68218994140625,415.3865966796875,-49.9167488471099,-45.963854533086966,-46.25955380449336,llava-1.5-7b-hf,batch3,200
fr12,-226.42027282714844,-187.08433532714844,-190.25027465820312,-5.390958786010742,-4.923272132873535,-5.006586074829102,219.4136505126953,137.45164489746094,149.3938446044922,-43.62726856341054,-38.706478497846945,-39.36148984568999,llava-1.5-7b-hf,batch3,200
fr13,-206.8353729248047,-180.08538818359375,-187.74664306640625,-5.443036079406738,-5.296628952026367,-5.521960258483887,231.14288330078125,199.66261291503906,250.1248779296875,-42.79283404839052,-40.285410282877876,-41.99924614345949,llava-1.5-7b-hf,batch3,200
fr14,-199.96347045898438,-193.85684204101562,-201.395263671875,-5.2621965408325195,-5.384912490844727,-5.594313144683838,192.90475463867188,218.0910186767578,268.8929138183594,-41.37108409499409,-41.66535137167285,-43.2855726789565,llava-1.5-7b-hf,batch3,200
fr15,-239.92578125,-209.17276000976562,-221.1751251220703,-5.331684112548828,-5.101774215698242,-5.394515037536621,206.7859344482422,164.31317138671875,220.19534301757812,-43.99688349559789,-41.003399242672856,-43.356180592085565,llava-1.5-7b-hf,batch3,200
cs51,-199.1130828857422,-196.24484252929688,-198.07431030273438,-4.6305365562438965,-4.786459445953369,-4.831080436706543,102.56908416748047,119.87619018554688,125.34632110595703,-37.72487479235968,-38.469185123189796,-38.827809245720665,llava-1.5-7b-hf,batch3,200
cs52,-175.71746826171875,-158.68983459472656,-162.0352783203125,-3.9935789108276367,-3.9672458171844482,-4.050881862640381,54.248695373535156,52.83879852294922,57.448097229003906,-32.74756958228829,-31.65921168754761,-32.3266401423544,llava-1.5-7b-hf,batch3,200
cs53,-212.01715087890625,-185.80401611328125,-194.5913543701172,-5.171149730682373,-5.021730422973633,-5.259225845336914,176.11720275878906,151.6735382080078,192.33255004882812,-41.56097516414629,-39.1720828994946,-41.0246711796791,llava-1.5-7b-hf,batch3,200
cs54,-205.90628051757812,-174.90390014648438,-178.75059509277344,-5.8830366134643555,-5.642061233520508,-5.766148090362549,358.8974304199219,282.0434875488281,319.305419921875,-45.13802999918839,-41.71367887905668,-42.631095801153926,llava-1.5-7b-hf,batch3,200
cs55,-150.3923797607422,-133.46554565429688,-135.64117431640625,-4.699761867523193,-4.766626834869385,-4.844327926635742,109.9209976196289,117.52214813232422,127.01789093017578,-35.09016841204013,-34.12549932912428,-34.68178083297806,llava-1.5-7b-hf,batch3,200
cs56,-174.00308227539062,-159.046630859375,-165.4410400390625,-5.800103187561035,-6.117178440093994,-6.363117218017578,330.3336486816406,453.58306884765625,580.0516967773438,-42.444703704585955,-42.75196874609981,-44.47079535640056,llava-1.5-7b-hf,batch3,200
cs57,-202.71473693847656,-169.90591430664062,-180.07200622558594,-4.504772186279297,-4.144046306610107,-4.392000198364258,90.44773864746094,63.057456970214844,80.80187225341797,-37.17323172798016,-33.30605781403512,-35.29888099842473,llava-1.5-7b-hf,batch3,200
cs58,-192.49888610839844,-174.78317260742188,-181.24935913085938,-5.202672958374023,-5.296460151672363,-5.492404937744141,181.75743103027344,199.62890625,242.84051513671875,-40.58352710794583,-39.92029493793996,-41.39716521834815,llava-1.5-7b-hf,batch3,200
cs59,-188.10879516601562,-178.41629028320312,-180.46389770507812,-4.823302268981934,-5.0976080894470215,-5.156111240386963,124.37513732910156,163.6300506591797,173.4884796142578,-38.209201416655695,-39.11177377836037,-39.56064287066212,llava-1.5-7b-hf,batch3,200
cs60,-225.83029174804688,-195.77835083007812,-197.7200164794922,-5.64575719833374,-5.438287734985352,-5.492222785949707,283.08782958984375,230.04794311523438,242.79629516601562,-45.05398238123592,-42.078338285196935,-42.49565748155539,llava-1.5-7b-hf,batch3,200
de61,-177.60533142089844,-178.02427673339844,-175.5576934814453,-3.9467852115631104,-4.14009952545166,-4.082736968994141,51.768672943115234,62.8090705871582,59.30757141113281,-32.56874285877654,-33.72929318573045,-33.261963048522645,llava-1.5-7b-hf,batch3,200
de62,-226.50210571289062,-206.61660766601562,-204.32254028320312,-4.923958778381348,-4.919443130493164,-4.8648223876953125,137.54605102539062,136.9263458251953,129.6479034423828,-40.882467792946926,-39.811444972454225,-39.36941788467253,llava-1.5-7b-hf,batch3,200
de63,-173.93606567382812,-167.5816192626953,-173.56228637695312,-4.969602108001709,-5.078230857849121,-5.259463310241699,143.96958923339844,160.48988342285156,192.3782196044922,-38.12963514561572,-38.27546763995678,-39.64144579200156,llava-1.5-7b-hf,batch3,200
de64,-234.29734802246094,-218.0699005126953,-223.591064453125,-4.781578540802002,-4.639784812927246,-4.757256507873535,119.29251098632812,103.5220718383789,116.42607879638672,-40.399255834306956,-38.75377833496877,-39.734958970147616,llava-1.5-7b-hf,batch3,200
de65,-184.82565307617188,-168.13430786132812,-163.30624389648438,-5.600777626037598,-5.79773473739624,-5.631249904632568,270.63677978515625,329.55218505859375,279.0106201171875,-42.21398703793092,-41.97533850008507,-40.76999485664779,llava-1.5-7b-hf,batch3,200
de66,-229.44839477539062,-216.16970825195312,-213.7506103515625,-5.596302032470703,-5.8424248695373535,-5.77704381942749,269.42822265625,344.6139831542969,322.80352783203125,-44.977960496034555,-45.57392196970812,-45.063916290184366,llava-1.5-7b-hf,batch3,200
de67,-186.10604858398438,-162.560546875,-160.78823852539062,-5.317315578460693,-5.2438883781433105,-5.1867170333862305,203.83596801757812,189.4051513671875,178.8803253173828,-40.79749477722782,-38.769852730947754,-38.34716632253514,llava-1.5-7b-hf,batch3,200
de68,-160.3231201171875,-133.49725341796875,-138.15513610839844,-3.9103198051452637,-3.6080338954925537,-3.7339227199554443,49.91490936279297,36.89344787597656,41.842926025390625,-31.427576428637867,-28.14452339154641,-29.126520286459545,llava-1.5-7b-hf,batch3,200
de69,-242.12413024902344,-215.76473999023438,-224.61605834960938,-5.151576995849609,-5.017784595489502,-5.223629474639893,172.70362854003906,151.07623291015625,185.60662841796875,-43.02851907189961,-40.87977385900085,-42.55678509309614,llava-1.5-7b-hf,batch3,200
de70,-187.28268432617188,-165.064453125,-166.55087280273438,-5.202296733856201,-5.15826416015625,-5.204714775085449,181.68905639648438,173.8623809814453,182.12893676757812,-40.25237781717842,-38.513516896349486,-38.86033444724966,llava-1.5-7b-hf,batch3,200
de71,-188.75668334960938,-154.19007873535156,-163.09902954101562,-6.291889667510986,-5.9303879737854,-6.273039817810059,540.1731567382812,376.3005065917969,530.0863037109375,-46.04356079367926,-41.446520378547575,-43.841259483339115,llava-1.5-7b-hf,batch3,200
de72,-232.61114501953125,-197.15069580078125,-204.37466430664062,-6.286787986755371,-5.974263668060303,-6.193171977996826,537.42431640625,393.178466796875,489.39599609375,-49.040183558228925,-45.02901398445646,-46.678960881942004,llava-1.5-7b-hf,batch3,200
de73,-183.73724365234375,-163.73146057128906,-168.30746459960938,-4.272959232330322,-4.198242664337158,-4.315576076507568,71.73359680175781,66.56924438476562,74.85673522949219,-34.81169801110186,-33.25760685294019,-34.187097998993245,llava-1.5-7b-hf,batch3,200
de74,-158.23086547851562,-161.55072021484375,-160.8972930908203,-3.0429012775421143,-3.2310142517089844,-3.2179458141326904,20.96598243713379,25.30531120300293,24.976760864257812,-26.128370114950403,-27.449835565546962,-27.33880871846972,llava-1.5-7b-hf,batch3,200
de75,-192.1571044921875,-169.5812530517578,-178.783935546875,-5.056766033172607,-4.9876837730407715,-5.258350849151611,157.08169555664062,146.5964813232422,192.16432189941406,-39.75599998914538,-37.93561723347514,-39.994273095331614,llava-1.5-7b-hf,batch3,200
