,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
or26,-361.300537109375,-296.19927978515625,-327.4420166015625,-9.507908821105957,-8.462836265563965,-9.355485916137695,13465.8056640625,4735.47021484375,11562.0791015625,-74.75062755216798,-64.9317346856693,-71.78065443756245,Qwen2.5-VL-7B-Instruct,batch2,234
or27,-423.6947326660156,-359.32666015625,-460.8165283203125,-9.853365898132324,-8.983166694641113,-11.520413398742676,19022.275390625,7967.82373046875,100751.6015625,-80.27514068063427,-71.687003946529,-91.93460977807563,Qwen2.5-VL-7B-Instruct,batch2,234
or28,-356.3399963378906,-282.5062561035156,-309.6419677734375,-6.987059116363525,-5.885547161102295,-6.450874328613281,1082.533203125,359.7995910644531,633.2557373046875,-59.680870610887354,-49.445682328859576,-54.195112651233906,Qwen2.5-VL-7B-Instruct,batch2,234
or29,-406.0985107421875,-315.39996337890625,-340.52349853515625,-9.02441120147705,-7.509522914886475,-8.107702255249023,8303.3232421875,1825.3424072265625,3319.941162109375,-74.46914946686177,-60.77211521481536,-65.61298569800198,Qwen2.5-VL-7B-Instruct,batch2,234
or30,-405.33349609375,-344.25732421875,-358.79608154296875,-9.88618278503418,-9.059403419494629,-9.442002296447754,19656.8828125,8599.0185546875,12606.9345703125,-79.45609727568959,-71.2245025447929,-74.23247270312407,Qwen2.5-VL-7B-Instruct,batch2,234
cs31,-562.3079833984375,-556.5780639648438,-618.1740112304688,-11.714750289916992,-12.368401527404785,-13.737200736999512,122363.3671875,235249.40625,924677.875,-98.41800426505593,-102.06364696985501,-113.35893045930575,Qwen2.5-VL-7B-Instruct,batch2,234
cs32,-530.515869140625,-527.9214477539062,-543.132080078125,-11.532954216003418,-12.277242660522461,-12.63097858428955,102023.0703125,214752.765625,305889.28125,-95.7553920548585,-100.02241052209365,-102.90428644720826,Qwen2.5-VL-7B-Instruct,batch2,234
cs33,-515.543701171875,-450.0851135253906,-517.2342529296875,-10.969014167785645,-10.229207038879395,-11.755324363708496,58047.33984375,27700.53515625,127430.2421875,-91.61863361349631,-83.88007019980432,-96.39431330145075,Qwen2.5-VL-7B-Instruct,batch2,234
cs34,-452.8564147949219,-447.9195556640625,-475.805419921875,-11.611702919006348,-12.44221019744873,-13.216816902160645,110382.0703125,253269.6875,549529.0625,-91.98550206253098,-96.27065764868973,-102.26412334415744,Qwen2.5-VL-7B-Instruct,batch2,234
cs35,-458.0484924316406,-397.9358215332031,-440.61041259765625,-10.41019344329834,-9.705751419067383,-10.74659538269043,33196.29296875,16411.7265625,46471.5390625,-85.36416456687165,-78.00595719311235,-86.37130693966577,Qwen2.5-VL-7B-Instruct,batch2,234
cs36,-415.5058288574219,-367.0205078125,-403.6363525390625,-11.229887962341309,-10.794720649719238,-11.871657371520996,75349.15625,48762.68359375,143151.296875,-87.59890724484033,-82.10311724115634,-90.29414452294724,Qwen2.5-VL-7B-Instruct,batch2,234
cs37,-491.7564697265625,-457.04150390625,-460.84619140625,-12.293911933898926,-12.352473258972168,-12.455303192138672,218362.53125,231531.984375,256607.546875,-98.10724306036741,-96.3556550285222,-97.15777727148709,Qwen2.5-VL-7B-Instruct,batch2,234
cs38,-482.6477966308594,-445.72967529296875,-514.2554321289062,-11.224367141723633,-11.143241882324219,-12.856386184692383,74934.3125,69095.296875,383228.28125,-91.44465764289187,-88.92472653690004,-102.59586966499585,Qwen2.5-VL-7B-Instruct,batch2,234
cs39,-415.024169921875,-382.73980712890625,-384.3243103027344,-10.9216890335083,-10.935422897338867,-10.980694770812988,55364.234375,56129.84375,58729.34375,-85.86568234629055,-83.90283605066284,-84.2501851048747,Qwen2.5-VL-7B-Instruct,batch2,234
cs40,-484.5340576171875,-446.9473571777344,-438.25189208984375,-12.750896453857422,-12.76992416381836,-12.521482467651367,344860.90625,351485.65625,274164.1875,-100.24680607191732,-97.97818291717562,-96.07199451433769,Qwen2.5-VL-7B-Instruct,batch2,234
cs41,-558.74169921875,-547.7650146484375,-584.54345703125,-11.402891159057617,-11.90793514251709,-12.707467079162598,89580.34375,148439.859375,330204.375,-96.3423147660627,-98.86877430558637,-105.50709442829644,Qwen2.5-VL-7B-Instruct,batch2,234
cs42,-507.3539733886719,-500.19140625,-458.8146057128906,-12.374486923217773,-13.162931442260742,-12.074069023132324,236685.375,520701.0625,175267.5625,-99.45481202830089,-103.48620517569309,-94.92562613256398,Qwen2.5-VL-7B-Instruct,batch2,234
cs43,-424.05059814453125,-403.2449951171875,-425.6878662109375,-9.423346519470215,-9.60107135772705,-10.135425567626953,12373.9228515625,14780.6083984375,25220.83203125,-77.76115040910611,-77.69833274716964,-82.02268565212574,Qwen2.5-VL-7B-Instruct,batch2,234
cs44,-604.4528198242188,-548.61083984375,-616.30078125,-12.335771560668945,-11.926322937011719,-13.397843360900879,227697.109375,151194.59375,658581.375,-104.22415923165246,-99.02144141301564,-111.2391284880987,Qwen2.5-VL-7B-Instruct,batch2,234
cs45,-563.4320068359375,-531.8985595703125,-557.90185546875,-12.24852180480957,-12.369733810424805,-12.974461555480957,208672.59375,235563.03125,431257.875,-101.69658600076642,-100.77593230546755,-105.70263560260925,Qwen2.5-VL-7B-Instruct,batch2,234
de46,-375.7953186035156,-320.55670166015625,-356.1932678222656,-9.635777473449707,-8.904353141784668,-9.894257545471191,15302.5908203125,7363.96044921875,19816.248046875,-76.33262978100316,-68.89675633109236,-76.5560684048442,Qwen2.5-VL-7B-Instruct,batch2,234
de47,-554.347412109375,-510.24298095703125,-490.70166015625,-11.794625282287598,-11.596431732177734,-11.152310371398926,132538.078125,108709.2109375,69724.734375,-98.5145436345977,-95.0913855523879,-91.44956912409593,Qwen2.5-VL-7B-Instruct,batch2,234
de48,-475.40869140625,-440.1481628417969,-467.4450378417969,-11.885217666625977,-11.895896911621094,-12.633649826049805,145105.6875,146663.609375,306707.5,-94.84580053769008,-92.79412083529604,-98.54897733821052,Qwen2.5-VL-7B-Instruct,batch2,234
de49,-415.4638977050781,-397.2383117675781,-422.5660095214844,-11.540663719177246,-12.037525177001953,-12.805030822753906,102812.65625,168978.234375,364044.28125,-89.29501325758898,-90.7288174819278,-96.51363732099739,Qwen2.5-VL-7B-Instruct,batch2,234
de50,-433.977294921875,-407.2550048828125,-420.80084228515625,-10.332793235778809,-10.442436218261719,-10.789765357971191,30723.8125,34284.07421875,48521.6484375,-83.61991512320496,-82.72281206083534,-85.4742816516465,Qwen2.5-VL-7B-Instruct,batch2,234
de51,-631.9105834960938,-584.1629638671875,-610.9178466796875,-11.489282608032227,-11.233903884887695,-11.748420715332031,97663.4453125,75652.359375,126553.5390625,-100.15107820270889,-96.46174961635847,-100.87973392297938,Qwen2.5-VL-7B-Instruct,batch2,234
de52,-580.912109375,-442.76531982421875,-551.7440185546875,-10.757631301879883,-8.681673049926758,-10.818511009216309,46987.23828125,5893.8994140625,49936.67578125,-93.31464767025706,-74.15563797211487,-92.40771095049807,Qwen2.5-VL-7B-Instruct,batch2,234
de53,-516.8336181640625,-516.55224609375,-516.810302734375,-11.74621868133545,-12.598834991455078,-12.60512924194336,126275.171875,296213.25,298083.59375,-96.31964904072484,-101.2579170217603,-101.30850295590525,Qwen2.5-VL-7B-Instruct,batch2,234
de54,-391.29119873046875,-343.0115661621094,-372.803955078125,-12.227849960327148,-11.827984809875488,-12.855308532714844,204403.234375,137034.0625,382815.53125,-91.29767135439236,-85.63407898270178,-93.07185670565971,Qwen2.5-VL-7B-Instruct,batch2,234
de55,-428.3534851074219,-372.5586853027344,-397.49114990234375,-10.198892593383789,-9.552786827087402,-10.1920804977417,26873.41015625,14083.8896484375,26690.966796875,-82.53630428720886,-75.6751954829829,-80.7395496555741,Qwen2.5-VL-7B-Instruct,batch2,234
de56,-397.6931457519531,-330.49237060546875,-370.94342041015625,-10.465609550476074,-9.442639350891113,-10.598383903503418,35087.828125,12614.96875,40070.03125,-82.28001113974244,-72.44934200838529,-81.3168748247375,Qwen2.5-VL-7B-Instruct,batch2,234
de57,-495.1361083984375,-417.9461975097656,-529.064453125,-9.342190742492676,-8.35892391204834,-10.581289291381836,11409.3759765625,4268.099609375,39390.8671875,-80.63121506150564,-71.01518570534078,-89.89580623685075,Qwen2.5-VL-7B-Instruct,batch2,234
de58,-444.5733642578125,-378.8908386230469,-430.601318359375,-11.114334106445312,-10.240293502807617,-11.637873649597168,67126.4921875,28009.345703125,113308.9765625,-88.69403818857482,-79.8795615448493,-90.78140985457101,Qwen2.5-VL-7B-Instruct,batch2,234
de59,-522.5888671875,-488.3367614746094,-455.1321716308594,-11.613085746765137,-11.627065658569336,-10.836480140686035,110534.8046875,112090.9296875,50842.10546875,-95.83080811889579,-94.09404368354966,-87.69609379786486,Qwen2.5-VL-7B-Instruct,batch2,234
de60,-489.46368408203125,-437.5615234375,-449.38818359375,-10.876971244812012,-10.418131828308105,-10.699718475341797,52943.0078125,33460.86328125,44343.3671875,-89.75640955168615,-84.31053393613776,-86.58932669794491,Qwen2.5-VL-7B-Instruct,batch2,234
fr61,-495.31304931640625,-457.4648132324219,-526.7626953125,-8.689702987670898,-8.47157096862793,-9.754864692687988,5941.41748046875,4777.01416015625,17237.8828125,-76.46935351199274,-73.48472717198364,-84.61637229736205,Qwen2.5-VL-7B-Instruct,batch2,234
fr62,-522.7965087890625,-486.7913818359375,-499.7193603515625,-9.505391120910645,-9.361372947692871,-9.60998821258545,13431.9453125,11630.345703125,14912.994140625,-82.85766278222218,-80.38296039722097,-82.5177335748362,Qwen2.5-VL-7B-Instruct,batch2,234
fr63,-470.9858093261719,-392.93621826171875,-454.5179748535156,-10.7042236328125,-9.583809852600098,-11.085803985595703,44543.59375,14527.662109375,65238.4296875,-87.77522642317358,-77.02590257708073,-89.09755737324377,Qwen2.5-VL-7B-Instruct,batch2,234
fr64,-597.361083984375,-586.3516845703125,-659.0370483398438,-10.667162895202637,-11.063239097595215,-12.434661865234375,42922.9921875,63782.81640625,251365.140625,-93.43165863917869,-95.48535842637443,-107.32192033029584,Qwen2.5-VL-7B-Instruct,batch2,234
fr65,-458.877197265625,-418.66522216796875,-524.373779296875,-10.671563148498535,-10.466630935668945,-13.109344482421875,43112.28125,35123.68359375,493532.75,-86.94097123617095,-83.52526756789712,-104.61451752443136,Qwen2.5-VL-7B-Instruct,batch2,234
fr66,-533.59130859375,-475.708984375,-495.1593322753906,-11.116485595703125,-10.571310997009277,-11.003540992736816,67271.078125,38999.76953125,60086.53515625,-93.39186573092924,-87.23411320914923,-90.80086075109281,Qwen2.5-VL-7B-Instruct,batch2,234
fr67,-401.490234375,-356.7120666503906,-354.519287109375,-9.336981773376465,-8.917801856994629,-8.862982749938965,11350.099609375,7463.66552734375,7065.5263671875,-76.06817494179124,-71.16538282637164,-70.7279151596466,Qwen2.5-VL-7B-Instruct,batch2,234
fr68,-536.3023681640625,-428.814208984375,-495.6732177734375,-11.172966003417969,-9.529205322265625,-11.014960289001465,71179.921875,13755.6552734375,60776.609375,-93.86636917073685,-78.63468734226541,-90.89509556099883,Qwen2.5-VL-7B-Instruct,batch2,234
fr69,-571.2091064453125,-621.3565673828125,-646.9119873046875,-12.41758918762207,-14.450152397155762,-15.044465065002441,247110.09375,1886346.5,3417654.5,-103.10031257232349,-117.7250553615204,-122.56690202898488,Qwen2.5-VL-7B-Instruct,batch2,234
fr70,-442.53558349609375,-357.495849609375,-457.39288330078125,-10.057626724243164,-8.71941089630127,-11.155923843383789,23333.06640625,6120.572265625,69977.1328125,-82.473102740088,-70.07865196427764,-89.6611155480456,Qwen2.5-VL-7B-Instruct,batch2,234
fr71,-441.5835266113281,-412.13348388671875,-491.2576904296875,-10.269384384155273,-10.303337097167969,-12.281442642211914,28836.130859375,29832.00390625,215656.609375,-83.6644333478594,-82.22216150907573,-98.00773473719435,Qwen2.5-VL-7B-Instruct,batch2,234
fr72,-540.713134765625,-447.8262939453125,-513.3726806640625,-11.264857292175293,-9.951695442199707,-11.408282279968262,78030.671875,20987.77734375,90064.578125,-94.63836398322584,-82.12106751648761,-94.14077096393548,Qwen2.5-VL-7B-Instruct,batch2,234
fr73,-477.5721130371094,-388.64801025390625,-527.787353515625,-9.746369361877441,-8.448869705200195,-11.473638534545898,17092.0625,4669.79150390625,96147.4765625,-82.34646331578266,-70.14897151613529,-95.26290898583568,Qwen2.5-VL-7B-Instruct,batch2,234
fr74,-550.7510375976562,-421.58770751953125,-467.80279541015625,-8.605484962463379,-6.91127347946167,-7.66889762878418,5461.53369140625,1003.5243530273438,2140.720458984375,-78.05433926322709,-61.91185140257923,-68.69872303808334,Qwen2.5-VL-7B-Instruct,batch2,234
fr75,-453.722900390625,-382.9379577636719,-480.9199523925781,-10.802926063537598,-9.81892204284668,-12.331280708312988,49164.4453125,18378.228515625,226676.859375,-87.42455161611274,-77.7834632631699,-97.68584881977,Qwen2.5-VL-7B-Instruct,batch2,234
