,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
cs1,-231.90542602539062,-214.3578643798828,-224.1684112548828,-7.247044563293457,-7.145262718200684,-7.472280979156494,1403.9493408203125,1268.08447265625,1758.613525390625,-54.10912752257064,-52.28847628085225,-54.68157041369233,InternVL3-1B-hf,batch5,235
cs2,-199.392578125,-180.025146484375,-184.06980895996094,-6.432018280029297,-6.207763671875,-6.347234725952148,621.4269409179688,496.5894775390625,570.9118041992188,-47.55410238312318,-44.943929399831354,-45.95369402604516,InternVL3-1B-hf,batch5,235
cs3,-169.94134521484375,-156.8966064453125,-160.1114044189453,-5.664711952209473,-5.603450298309326,-5.718264579772949,288.5048522949219,271.3610534667969,304.3762512207031,-41.45392110575822,-40.11653353487798,-40.93851785715872,InternVL3-1B-hf,batch5,235
cs4,-166.33070373535156,-147.56576538085938,-162.73617553710938,-5.735541343688965,-5.465398788452148,-6.027266025543213,309.6805725097656,236.37008666992188,414.5800476074219,-41.525062202100386,-38.6711094939108,-42.646669751439035,InternVL3-1B-hf,batch5,235
cs5,-184.88223266601562,-165.25082397460938,-172.06600952148438,-5.777569770812988,-5.508360862731934,-5.735533714294434,322.97332763671875,246.74635314941406,309.6781921386719,-43.13748270334876,-40.30975870553864,-41.97219207997202,InternVL3-1B-hf,batch5,235
cs6,-207.0198211669922,-180.29397583007812,-199.44491577148438,-4.8144145011901855,-4.397413730621338,-4.8645100593566895,123.27461242675781,81.24048614501953,129.607421875,-39.22292156735375,-35.34239291800884,-39.09648420720572,InternVL3-1B-hf,batch5,235
cs7,-150.03851318359375,-137.87045288085938,-148.5773162841797,-5.173741817474365,-5.106313228607178,-5.50286340713501,176.57431030273438,165.06069946289062,245.3936004638672,-37.4576578631718,-36.1303542564239,-38.936196695132594,InternVL3-1B-hf,batch5,235
cs8,-158.0576171875,-146.37359619140625,-144.688232421875,-5.853985786437988,-5.854943752288818,-5.787528991699219,348.62115478515625,348.95526123046875,326.2059631347656,-41.420605957140694,-40.3911984640059,-39.92612918737103,InternVL3-1B-hf,batch5,235
cs9,-186.5069122314453,-161.77212524414062,-172.597412109375,-5.651724815368652,-5.2184553146362305,-5.567658424377441,284.7822265625,184.64874267578125,261.8203125,-42.597984881341034,-38.58181823484203,-41.1635933678829,InternVL3-1B-hf,batch5,235
cs10,-151.54183959960938,-137.83810424804688,-136.34332275390625,-5.051394939422607,-4.922789573669434,-4.8694047927856445,156.24024963378906,137.3853302001953,130.24337768554688,-36.96571575940993,-35.24350880959403,-34.86131155692172,InternVL3-1B-hf,batch5,235
cs11,-249.39498901367188,-220.6558074951172,-233.53890991210938,-7.335146903991699,-6.895493984222412,-7.298090934753418,1533.2530517578125,987.8135986328125,1477.4766845703125,-55.79008689292927,-51.48432027218662,-54.49025869939292,InternVL3-1B-hf,batch5,235
cs12,-260.1531066894531,-234.15609741210938,-243.697998046875,-7.651562213897705,-7.317378044128418,-7.615562438964844,2103.929931640625,1506.24951171875,2029.5357666015625,-58.196696273133334,-54.63426342457421,-56.86061891397833,InternVL3-1B-hf,batch5,235
cs13,-200.86660766601562,-180.1419677734375,-190.5228271484375,-6.277081489562988,-6.004732608795166,-6.350761413574219,532.2330932617188,405.34259033203125,572.9287719726562,-46.867022801081944,-43.94216669566442,-46.47437758876516,InternVL3-1B-hf,batch5,235
cs14,-201.08587646484375,-175.302001953125,-189.01597595214844,-6.933995723724365,-6.492666721343994,-7.00059175491333,1026.5877685546875,660.2817993164062,1097.2822265625,-50.201816866309564,-45.939672352422036,-49.53355870366425,InternVL3-1B-hf,batch5,235
cs15,-262.5223388671875,-235.53848266601562,-247.65240478515625,-6.563058376312256,-6.198380947113037,-6.5171685218811035,708.4349975585938,491.951904296875,676.6597290039062,-52.37418212787392,-48.73131253231467,-51.23760075366244,InternVL3-1B-hf,batch5,235
de16,-153.5133819580078,-132.1837615966797,-138.44113159179688,-5.11711311340332,-4.72084903717041,-4.944326400756836,166.8529815673828,112.2635269165039,140.37625122070312,-37.446635580765864,-33.79776290258918,-35.39769548836345,InternVL3-1B-hf,batch5,235
de17,-191.48182678222656,-166.7059783935547,-171.58114624023438,-5.8024797439575195,-5.377612113952637,-5.534875392913818,331.11962890625,216.50466918945312,253.37620544433594,-43.734250193358854,-39.75851678609625,-40.921219195062434,InternVL3-1B-hf,batch5,235
de18,-195.28353881835938,-176.97299194335938,-183.42044067382812,-6.974412441253662,-6.80665397644043,-7.054632663726807,1068.928955078125,903.8414306640625,1158.2119140625,-49.93160025132216,-47.57060102175877,-49.303684741468594,InternVL3-1B-hf,batch5,235
de19,-174.97970581054688,-160.61441040039062,-164.64016723632812,-6.99918794631958,-6.9832353591918945,-7.158268451690674,1095.7430419921875,1078.40185546875,1284.6845703125,-48.28493805211376,-46.83592296718887,-48.00985273216184,InternVL3-1B-hf,batch5,235
de20,-234.13853454589844,-226.19998168945312,-233.49488830566406,-6.689672470092773,-6.8545451164245605,-7.075603008270264,804.058837890625,948.1807250976562,1182.756591796875,-51.32700260396641,-51.66384068494786,-53.32998977309814,InternVL3-1B-hf,batch5,235
de21,-214.78424072265625,-199.36276245117188,-201.48516845703125,-6.136692523956299,-6.041296005249023,-6.105611324310303,462.521240234375,420.43756103515625,448.36663818359375,-47.084224321484484,-45.53424770798154,-46.01900303349715,InternVL3-1B-hf,batch5,235
de22,-188.16395568847656,-178.57034301757812,-183.0772247314453,-6.069804668426514,-6.15759801864624,-6.313007831573486,432.5961608886719,472.2922668457031,551.701904296875,-44.87613379477821,-44.58073244885416,-45.70589178085347,InternVL3-1B-hf,batch5,235
de23,-161.39825439453125,-152.30213928222656,-156.60414123535156,-6.455930233001709,-6.621832370758057,-6.808876037597656,636.4655151367188,751.320556640625,905.8521118164062,-44.53719177923952,-44.41202533059316,-45.66650948042115,InternVL3-1B-hf,batch5,235
de24,-231.62628173828125,-201.07962036132812,-222.55735778808594,-6.095428466796875,-5.585545063018799,-6.1821489334106445,443.82415771484375,266.5455322265625,484.0309753417969,-47.92190472794767,-43.217731950181644,-47.83390885233637,InternVL3-1B-hf,batch5,235
de25,-172.21807861328125,-154.11337280273438,-158.0174560546875,-5.938554286956787,-5.707902908325195,-5.852498531341553,379.38604736328125,301.2386779785156,348.10302734375,-42.994866649041796,-40.38697660496442,-41.41008132386696,InternVL3-1B-hf,batch5,235
de26,-146.7401123046875,-115.88604736328125,-125.78837585449219,-5.643850803375244,-4.828585624694824,-5.241182327270508,282.5486755371094,125.03398895263672,188.893310546875,-39.443958423715266,-32.85744217041598,-35.665072537965465,InternVL3-1B-hf,batch5,235
de27,-193.49652099609375,-184.04324340820312,-181.79373168945312,-7.166537761688232,-7.361729621887207,-7.271749019622803,1295.35205078125,1574.5576171875,1439.0653076171875,-50.70773109750922,-50.78598438436481,-50.16524077593201,InternVL3-1B-hf,batch5,235
de28,-210.44920349121094,-185.9530792236328,-205.5474853515625,-6.377248764038086,-5.998486042022705,-6.630563735961914,588.3069458007812,402.8185119628906,757.9093017578125,-48.06637931726696,-44.3488511508891,-49.022016039503555,InternVL3-1B-hf,batch5,235
de29,-233.98977661132812,-209.8799591064453,-228.87042236328125,-8.068613052368164,-7.773331642150879,-8.476682662963867,3192.670654296875,2376.375244140625,4801.4951171875,-58.416394629705785,-55.001177666345264,-59.97782168706234,InternVL3-1B-hf,batch5,235
de30,-182.2182159423828,-164.30691528320312,-172.22515869140625,-6.7488226890563965,-6.572276592254639,-6.8890061378479,853.0538330078125,714.9957275390625,981.4254760742188,-47.75213656301731,-45.33982491988607,-47.52483197927959,InternVL3-1B-hf,batch5,235
fr31,-258.2887268066406,-240.27243041992188,-250.66485595703125,-6.299724578857422,-6.160831451416016,-6.427304267883301,544.4219360351562,473.8218994140625,618.50439453125,-50.631429181504785,-48.80482957047182,-50.91576904145487,InternVL3-1B-hf,batch5,235
fr32,-161.04965209960938,-146.88406372070312,-150.3450927734375,-5.553436279296875,-5.440150737762451,-5.5683369636535645,258.123046875,230.47691345214844,261.998046875,-40.206628547087305,-38.492462641275004,-39.39946050161516,InternVL3-1B-hf,batch5,235
fr33,-196.5601806640625,-178.28536987304688,-193.23403930664062,-5.460005283355713,-5.243687152862549,-5.683353900909424,235.09866333007812,189.36703491210938,293.93359375,-42.24637576276466,-39.882743098779926,-43.22678609632449,InternVL3-1B-hf,batch5,235
fr34,-200.72088623046875,-173.0774383544922,-189.2545928955078,-6.082451343536377,-5.58314323425293,-6.104986667633057,438.1018371582031,265.9060974121094,448.0867004394531,-45.844441767415034,-41.27807715369653,-45.136245148439,InternVL3-1B-hf,batch5,235
