,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
or46,-310.64996337890625,-305.85992431640625,-305.50103759765625,-6.903332710266113,-7.282379150390625,-7.273834228515625,995.5872192382812,1454.4443359375,1442.069091796875,-56.96607582347297,-58.93391476973927,-58.864763509265785,Qwen2.5-VL-3B-Instruct,batch4,116
or47,-329.9579162597656,-245.61923217773438,-276.446044921875,-7.673439979553223,-6.140480995178223,-6.91115140914917,2150.46630859375,464.2768249511719,1003.40185546875,-62.51533499077217,-49.001949531972144,-55.152013225790945,Qwen2.5-VL-3B-Instruct,batch4,116
or48,-347.06158447265625,-320.779541015625,-270.15887451171875,-8.263371467590332,-8.225116729736328,-6.927150726318359,3879.150390625,3733.557373046875,1019.584716796875,-66.87276172213797,-65.15766624410725,-54.87545035629562,Qwen2.5-VL-3B-Instruct,batch4,116
or49,-274.6573791503906,-221.50799560546875,-281.5884094238281,-7.042497158050537,-6.1529998779296875,-7.821900367736816,1144.2413330078125,470.1255798339844,2494.6416015625,-55.789199602635094,-47.60837106066204,-60.52136152280841,Qwen2.5-VL-3B-Instruct,batch4,116
or50,-238.64108276367188,-184.68141174316406,-224.85731506347656,-5.423661231994629,-4.504424571990967,-5.4843244552612305,226.7076416015625,90.41629791259766,240.88616943359375,-44.474323129651516,-36.20244652339945,-44.07798731418354,Qwen2.5-VL-3B-Instruct,batch4,116
de1,-362.58880615234375,-392.4305419921875,-397.1895751953125,-8.843628883361816,-10.327119827270508,-10.452357292175293,6930.095703125,30549.99609375,34625.90234375,-71.07700629324084,-81.1912141599533,-82.1758258112986,Qwen2.5-VL-3B-Instruct,batch4,116
de2,-342.43731689453125,-322.2448425292969,-360.8663635253906,-7.7826666831970215,-7.859630107879639,-8.801618576049805,2398.662841796875,2590.56201171875,6644.9912109375,-63.818298621701764,-63.168521233377255,-70.73936193313267,Qwen2.5-VL-3B-Instruct,batch4,116
de3,-311.7432556152344,-289.01873779296875,-322.998291015625,-7.993416786193848,-8.028298377990723,-8.972174644470215,2961.398193359375,3066.519287109375,7880.720703125,-63.32218987195149,-62.11835051245497,-69.42152335674842,Qwen2.5-VL-3B-Instruct,batch4,116
de4,-362.666748046875,-314.7124938964844,-385.3885498046875,-9.066668510437012,-8.505743026733398,-10.41590690612793,8661.7197265625,4943.07568359375,33386.5,-72.353363892359,-66.3491788729887,-81.24943979822902,Qwen2.5-VL-3B-Instruct,batch4,116
de5,-345.51220703125,-293.9278259277344,-318.7208251953125,-7.852550506591797,-7.168971061706543,-7.773678302764893,2572.28662109375,1298.5079345703125,2377.199462890625,-64.39135023521642,-57.617636227982416,-62.47772053028038,Qwen2.5-VL-3B-Instruct,batch4,116
