,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
or46,-180.36306762695312,-153.49090576171875,-175.75930786132812,-5.30479621887207,-4.796590805053711,-5.492478370666504,201.2999725341797,121.09687042236328,242.8583526611328,-40.34752765073145,-35.8131292387544,-41.008884377315574,InternVL3-1B-hf,batch4,419
or47,-181.14892578125,-163.462890625,-181.84848022460938,-5.6609039306640625,-5.448763370513916,-6.06161642074585,287.4083251953125,232.4705047607422,429.06842041015625,-42.26641219080906,-39.87362676882035,-44.35843757093283,InternVL3-1B-hf,batch4,419
or48,-192.24786376953125,-167.96511840820312,-180.5851287841797,-6.201543807983398,-5.791900634765625,-6.2270731925964355,493.5103454589844,327.6351623535156,506.2715759277344,-45.85012482712241,-41.93309974075094,-45.08373100776817,InternVL3-1B-hf,batch4,419
or49,-172.55169677734375,-147.42562866210938,-150.6287078857422,-6.162560939788818,-5.6702165603637695,-5.793412208557129,474.6420593261719,290.09735107421875,328.1307678222656,-44.11934768443309,-39.628226230767105,-40.489218646136834,InternVL3-1B-hf,batch4,419
or50,-149.18746948242188,-128.6416473388672,-144.57180786132812,-4.520832538604736,-4.149730205535889,-4.663606643676758,91.9120864868164,63.41688919067383,106.01776885986328,-34.07426295070182,-30.680369980727516,-34.47963117484171,InternVL3-1B-hf,batch4,419
de1,-190.90548706054688,-169.6061553955078,-175.03256225585938,-6.363516330718994,-6.057363033294678,-6.251163005828857,580.283203125,427.247314453125,518.6156005859375,-46.567720111074046,-43.36620896269802,-44.75367448995952,InternVL3-1B-hf,batch4,419
de2,-171.2764434814453,-147.76895141601562,-161.51878356933594,-5.190195560455322,-4.766740322113037,-5.210283279418945,179.503662109375,117.53549194335938,183.1459503173828,-39.119361650781485,-35.24213343727717,-38.521397550908546,InternVL3-1B-hf,batch4,419
de3,-152.74948120117188,-138.91452026367188,-141.05108642578125,-5.455338954925537,-5.34286642074585,-5.425042152404785,234.00418090820312,209.1112518310547,227.0209197998047,-39.056164590646574,-37.34042775129859,-37.91473988411728,InternVL3-1B-hf,batch4,419
de4,-171.1591796875,-150.6362762451172,-166.89947509765625,-5.902040481567383,-5.5791215896606445,-6.181462287902832,365.7831115722656,264.8388366699219,483.69873046875,-42.73050869965943,-39.47576809157059,-43.73770474011902,InternVL3-1B-hf,batch4,419
de5,-188.134033203125,-174.51947021484375,-179.84234619140625,-5.701031684875488,-5.629660129547119,-5.801365852355957,299.1758728027344,278.5674133300781,330.75103759765625,-42.96961761989451,-41.62199432138516,-42.891472812221636,InternVL3-1B-hf,batch4,419
de6,-224.55862426757812,-202.37249755859375,-224.86740112304688,-5.6139655113220215,-5.325592041015625,-5.917563438415527,274.22955322265625,205.53001403808594,371.50543212890625,-44.80027999341033,-41.86949544230816,-46.523538227911146,InternVL3-1B-hf,batch4,419
de7,-148.909912109375,-136.21578979492188,-141.6003875732422,-5.515182018280029,-5.448631286621094,-5.664015293121338,248.43519592285156,232.4398193359375,288.3039245605469,-39.02335681347136,-37.58819310788391,-39.07405096184125,InternVL3-1B-hf,batch4,419
de8,-144.26712036132812,-130.85086059570312,-140.4904022216797,-5.548735618591309,-5.45211935043335,-5.853766918182373,256.9125061035156,233.2519989013672,348.5448303222656,-38.779214545139574,-37.1004506823378,-39.83357247509298,InternVL3-1B-hf,batch4,419
de9,-198.4295196533203,-181.95851135253906,-185.675537109375,-5.66941499710083,-5.513894557952881,-5.626531600952148,289.8648986816406,248.1155548095703,277.6972961425781,-43.49900152788921,-41.55913484862219,-42.40809966766742,InternVL3-1B-hf,batch4,419
de10,-123.99943542480469,-111.86329650878906,-112.95532989501953,-3.999981641769409,-3.8573551177978516,-3.8950114250183105,54.597145080566406,47.3399772644043,49.1566162109375,-29.573226361233868,-27.927076849565445,-28.19970693692527,InternVL3-1B-hf,batch4,419
