,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
cs54,-488.4654235839844,-489.06298828125,-526.3314208984375,-11.913790702819824,-12.870079040527344,-13.85082721710205,149311.609375,388511.875,1035947.625,-95.75215615322158,-101.1838110705466,-108.89439669078637,Qwen2.5-VL-7B-Instruct,batch3,425
cs55,-407.1385803222656,-336.970458984375,-358.70684814453125,-10.178464889526367,-9.10731029510498,-9.694780349731445,26330.017578125,9020.998046875,16232.65625,-81.22565968707961,-71.04170851704835,-75.62427705312454,Qwen2.5-VL-7B-Instruct,batch3,425
cs56,-422.0767517089844,-367.1014709472656,-384.59814453125,-10.551918983459473,-9.921661376953125,-10.39454460144043,38250.76953125,20366.798828125,32680.8515625,-84.20588038845473,-77.39407120083669,-81.08280281404019,Qwen2.5-VL-7B-Instruct,batch3,425
cs57,-466.4715576171875,-402.0530090332031,-530.7430419921875,-8.970606803894043,-8.20516300201416,-10.831490516662598,7868.375,3659.79736328125,50589.05078125,-77.0275854123681,-69.3249091719476,-91.51458228910555,Qwen2.5-VL-7B-Instruct,batch3,425
cs58,-475.6910400390625,-402.7801818847656,-468.82684326171875,-10.81116008758545,-9.823906898498535,-11.43480110168457,49570.9375,18470.072265625,92484.9453125,-88.65211630609409,-78.95558008646242,-91.90247443809021,Qwen2.5-VL-7B-Instruct,batch3,425
cs59,-487.4219970703125,-467.5055236816406,-436.90869140625,-10.370680809020996,-10.625125885009766,-9.929742813110352,31910.1953125,41156.0390625,20532.05859375,-86.62105125760355,-87.12662331365931,-81.42444752062096,Qwen2.5-VL-7B-Instruct,batch3,425
cs60,-553.34765625,-500.1192932128906,-544.796630859375,-11.29280948638916,-10.872159004211426,-11.843404769897461,80242.5703125,52688.84375,139163.5,-95.41223457644448,-90.26896607894872,-98.33299626382599,Qwen2.5-VL-7B-Instruct,batch3,425
de61,-454.80218505859375,-366.3228759765625,-414.7390441894531,-8.746195793151855,-7.475976943969727,-8.464061737060547,6286.7265625,1765.125244140625,4741.27685546875,-75.10064350821992,-63.164059300908185,-71.51232778392105,Qwen2.5-VL-7B-Instruct,batch3,425
de62,-553.3079833984375,-534.2029418945312,-548.6387329101562,-10.246443748474121,-10.474567413330078,-10.757622718811035,28182.140625,35403.55078125,46986.8359375,-88.8804669255663,-89.46987984175614,-91.88762857786038,Qwen2.5-VL-7B-Instruct,batch3,425
de63,-437.2279052734375,-398.63909912109375,-471.5949401855469,-9.93699836730957,-9.722904205322266,-11.502315521240234,20681.572265625,16695.662109375,98944.6171875,-81.48393778320421,-78.14381822106532,-92.44509472624264,Qwen2.5-VL-7B-Instruct,batch3,425
de64,-667.2603759765625,-647.3418579101562,-705.498291015625,-11.915364265441895,-12.213997840881348,-13.311288833618164,149546.75,201591.34375,603975.4375,-104.36442102298535,-105.41739872759632,-114.88797416210632,Qwen2.5-VL-7B-Instruct,batch3,425
de65,-483.8533020019531,-445.3756103515625,-493.8653869628906,-12.406495094299316,-12.37154483795166,-13.718482971191406,244383.765625,235990.03125,907531.0,-98.28167925901747,-95.72389141542361,-106.14572414092241,Qwen2.5-VL-7B-Instruct,batch3,425
de66,-550.00927734375,-501.4985656738281,-518.1469116210938,-11.458526611328125,-11.144412994384766,-11.514375686645508,94705.4296875,69176.2578125,100145.1328125,-96.26542215581841,-91.96333071088358,-95.01625538292217,Qwen2.5-VL-7B-Instruct,batch3,425
de67,-435.58111572265625,-408.689697265625,-413.80035400390625,-10.370979309082031,-10.479223251342773,-10.610265731811523,31919.720703125,35568.76953125,40548.97265625,-83.92894363875968,-83.01423091861625,-84.0523222662964,Qwen2.5-VL-7B-Instruct,batch3,425
de68,-494.0748596191406,-404.7814025878906,-451.2699279785156,-10.29322624206543,-8.995142936706543,-10.028221130371094,29531.8984375,8063.822265625,22656.931640625,-86.4754957725692,-74.22762205070086,-82.75255098846365,Qwen2.5-VL-7B-Instruct,batch3,425
de69,-524.4427490234375,-553.499267578125,-593.5682373046875,-11.40092945098877,-12.872076034545898,-13.803912162780762,89404.78125,389288.53125,988468.625,-94.65922503772562,-104.86850117744196,-112.46015132963625,Qwen2.5-VL-7B-Instruct,batch3,425
de70,-441.49365234375,-380.29730224609375,-451.720947265625,-10.511754035949707,-9.751213073730469,-11.582588195800781,36744.875,17175.05078125,107214.6484375,-85.06818713422342,-77.24708569265759,-91.7548626206554,Qwen2.5-VL-7B-Instruct,batch3,425
de71,-428.3323974609375,-409.6473083496094,-441.84295654296875,-11.271904945373535,-11.704209327697754,-12.62408447265625,78582.546875,121080.3125,303787.75,-88.61906424854556,-89.801401136926,-96.85921467394975,Qwen2.5-VL-7B-Instruct,batch3,425
de72,-552.666748046875,-475.0262451171875,-542.5433349609375,-12.56060791015625,-11.586005210876465,-13.23276424407959,285103.59375,107581.640625,558362.875,-102.99768694894698,-93.11772134372785,-106.3528586074779,Qwen2.5-VL-7B-Instruct,batch3,425
de73,-458.68701171875,-345.8504638671875,-468.5246276855469,-9.971456527709961,-8.043033599853516,-10.89592170715332,21406.640625,3112.039794921875,53955.8671875,-82.79065187766881,-65.52640970235024,-88.76881750013746,Qwen2.5-VL-7B-Instruct,batch3,425
de74,-458.72918701171875,-357.91253662109375,-393.58544921875,-7.520150184631348,-6.170905590057373,-6.785955905914307,1844.8443603515625,478.6193542480469,885.3259887695312,-67.36622713075609,-54.553858317626755,-59.99120633008229,Qwen2.5-VL-7B-Instruct,batch3,425
de75,-510.30426025390625,-437.2494201660156,-550.8543090820312,-11.340094566345215,-10.410700798034668,-13.115578651428223,84127.984375,33213.13671875,496619.09375,-93.57809306163665,-84.25039703640456,-106.14009329447376,Qwen2.5-VL-7B-Instruct,batch3,425
