,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
cs11,-476.1340026855469,-425.7564697265625,-479.4309997558594,-10.580756187438965,-10.137059211730957,-11.415023803710938,39369.875,25262.06640625,90673.8046875,-87.31205181581001,-82.03590436246115,-92.37805750698385,Qwen2.5-VL-3B-Instruct,batch5,230
cs12,-484.1336975097656,-316.9212646484375,-334.85516357421875,-10.758526802062988,-7.5457444190979,-7.972742080688477,47029.3359375,1892.6710205078125,2900.800537109375,-88.77901230395676,-61.06524364462855,-64.52079563674816,Qwen2.5-VL-3B-Instruct,batch5,230
cs13,-389.1778564453125,-308.9316101074219,-382.17352294921875,-9.050647735595703,-7.72329044342041,-9.554338455200195,8524.0576171875,2260.385009765625,14105.759765625,-73.7354155416457,-61.63300419553661,-76.24503797187288,Qwen2.5-VL-3B-Instruct,batch5,230
cs14,-373.0103759765625,-278.5220642089844,-354.97509765625,-9.3252592086792,-7.527623653411865,-9.593921661376953,11217.8232421875,1858.683349609375,14675.30859375,-74.41695610089286,-58.71934103879053,-74.83753173649984,Qwen2.5-VL-3B-Instruct,batch5,230
cs15,-436.2630310058594,-457.26361083984375,-534.482666015625,-8.554177284240723,-9.526325225830078,-11.135055541992188,5188.3828125,13716.0947265625,68531.96875,-73.06661551706844,-80.03260371639189,-93.54787564211277,Qwen2.5-VL-3B-Instruct,batch5,230
de16,-294.879150390625,-294.6026611328125,-317.7652282714844,-7.192173957824707,-7.752701759338379,-8.362242698669434,1328.9892578125,2327.853271484375,4282.2880859375,-57.804121010988595,-60.95128995490497,-65.7434677999404,Qwen2.5-VL-3B-Instruct,batch5,230
de17,-381.3026123046875,-338.74090576171875,-361.638916015625,-8.665968894958496,-8.26197338104248,-8.82046127319336,5802.0634765625,3873.73095703125,6771.38720703125,-71.06142577559758,-66.40218639427006,-70.89080267614109,Qwen2.5-VL-3B-Instruct,batch5,230
de18,-365.0440368652344,-337.1373291015625,-353.08428955078125,-9.360103607177734,-9.3649263381958,-9.807896614074707,11615.591796875,11671.74609375,18176.71484375,-74.14879840266356,-72.46040495466184,-75.88786051120232,Qwen2.5-VL-3B-Instruct,batch5,230
de19,-327.62548828125,-291.7507629394531,-316.74481201171875,-9.1007080078125,-8.840932846069336,-9.59832763671875,8961.6357421875,6911.43701171875,14740.1103515625,-70.41603971174774,-66.63557098297808,-72.34418580998586,Qwen2.5-VL-3B-Instruct,batch5,230
de20,-445.84429931640625,-404.00921630859375,-411.5661315917969,-9.692267417907715,-9.395563125610352,-9.571305274963379,16191.916015625,12034.865234375,14347.1318359375,-80.47260819100909,-76.5454327727273,-77.97720048353563,Qwen2.5-VL-3B-Instruct,batch5,230
de21,-369.55682373046875,-364.446044921875,-420.20684814453125,-8.033843994140625,-8.475489616394043,-9.772252082824707,3083.572265625,4795.77001953125,17540.224609375,-66.70311031446101,-69.04961348590983,-79.61431013672313,Qwen2.5-VL-3B-Instruct,batch5,230
de22,-347.94073486328125,-338.778076171875,-396.501220703125,-8.284303665161133,-8.686617851257324,-10.166698455810547,3961.20556640625,5923.11572265625,26022.021484375,-67.04215878946111,-68.8135806546109,-80.53847237937445,Qwen2.5-VL-3B-Instruct,batch5,230
de23,-311.4046630859375,-270.7822265625,-310.4957580566406,-8.650129318237305,-8.205522537231445,-9.40896224975586,5710.88525390625,3661.113525390625,12197.2060546875,-66.92972282870377,-61.84637907109407,-70.91690838248351,Qwen2.5-VL-3B-Instruct,batch5,230
de24,-440.4771423339844,-420.4769592285156,-461.6611633300781,-8.98932933807373,-9.140803337097168,-10.036112785339355,8017.07861328125,9328.255859375,22836.4375,-75.95027819354216,-75.89393347683004,-83.32747098175072,Qwen2.5-VL-3B-Instruct,batch5,230
de25,-301.51068115234375,-248.3799285888672,-263.5114440917969,-7.537766933441162,-6.712971210479736,-7.121931076049805,1877.63232421875,823.0123901367188,1238.8404541015625,-60.152501293084924,-52.3646332128888,-55.55473099481387,Qwen2.5-VL-3B-Instruct,batch5,230
de26,-286.2314453125,-285.49713134765625,-274.29364013671875,-7.735985279083252,-8.396974563598633,-8.067460060119629,2289.26318359375,4433.6328125,3188.991943359375,-60.344669285229465,-63.86619806821624,-61.35995786413537,Qwen2.5-VL-3B-Instruct,batch5,230
de27,-382.85400390625,-354.4793701171875,-374.9131774902344,-10.075105667114258,-10.127982139587402,-10.71180534362793,23744.486328125,25033.798828125,44882.59375,-79.20989346381397,-77.7076852742093,-82.18711061220178,Qwen2.5-VL-3B-Instruct,batch5,230
de28,-369.9104919433594,-276.22723388671875,-330.734375,-8.40705680847168,-6.737249374389648,-8.066691398620605,4478.5595703125,843.2380981445312,3186.54150390625,-68.93833432707555,-54.1478515282177,-64.83269437553794,Qwen2.5-VL-3B-Instruct,batch5,230
de29,-376.23248291015625,-362.0889892578125,-367.3387145996094,-9.40581226348877,-9.786189079284668,-9.92807388305664,12158.8466796875,17786.39453125,20497.822265625,-75.05977840738198,-76.33731606508253,-77.4440880315349,Qwen2.5-VL-3B-Instruct,batch5,230
de30,-350.98388671875,-345.5652770996094,-294.929443359375,-9.236417770385742,-9.87329387664795,-8.426555633544922,10264.2041015625,19405.15234375,4566.7431640625,-72.6161826462583,-75.75357004745862,-64.65336573773386,Qwen2.5-VL-3B-Instruct,batch5,230
fr31,-490.62744140625,-508.827392578125,-528.302734375,-9.43514347076416,-10.384232521057129,-10.781688690185547,12520.76171875,32345.57421875,48131.33203125,-81.01640181797673,-87.73572633991736,-91.09380666969173,Qwen2.5-VL-3B-Instruct,batch5,230
fr32,-338.2323913574219,-290.5303955078125,-333.7961120605469,-8.455809593200684,-7.8521728515625,-9.021516799926758,4702.31201171875,2571.3154296875,8279.326171875,-67.47861893559445,-61.25099433112573,-70.37247766050895,Qwen2.5-VL-3B-Instruct,batch5,230
fr33,-392.53912353515625,-300.4312438964844,-393.15533447265625,-8.351896286010742,-6.8279829025268555,-8.935348510742188,4238.2099609375,923.3264770507812,7595.783203125,-69.75916504533258,-55.98984074559939,-73.27035723685088,Qwen2.5-VL-3B-Instruct,batch5,230
fr34,-408.4127502441406,-341.3280334472656,-320.24517822265625,-9.282108306884766,-8.3250732421875,-7.810857772827148,10744.0595703125,4126.03955078125,2467.245849609375,-76.11380410394553,-66.9093319201851,-62.77653408403391,Qwen2.5-VL-3B-Instruct,batch5,230
fr35,-379.97052001953125,-344.28961181640625,-352.0977783203125,-8.83652400970459,-8.607240676879883,-8.802444458007812,6881.03271484375,5471.13134765625,6650.4814453125,-71.9909514973968,-68.68705692558216,-70.2448151579863,Qwen2.5-VL-3B-Instruct,batch5,230
fr36,-344.3299560546875,-323.9061584472656,-359.6732177734375,-9.061314582824707,-9.254461288452148,-10.27637767791748,8615.46875,10451.0869140625,29038.49609375,-71.23952957840882,-71.00553640308412,-78.84626176993214,Qwen2.5-VL-3B-Instruct,batch5,230
fr37,-367.51165771484375,-343.49859619140625,-351.3144836425781,-8.546782493591309,-8.587465286254883,-8.782862663269043,5150.1572265625,5364.0,6521.51953125,-69.63043849801095,-68.52924636900813,-70.08854495908254,Qwen2.5-VL-3B-Instruct,batch5,230
fr38,-340.48736572265625,-307.9794921875,-337.69366455078125,-8.106842041015625,-7.896910190582275,-8.658811569213867,3317.086181640625,2688.961181640625,5760.68408203125,-65.60602353028085,-62.55768338107728,-68.59331183617333,Qwen2.5-VL-3B-Instruct,batch5,230
fr39,-330.91827392578125,-329.8288269042969,-351.13385009765625,-8.272956848144531,-8.91429328918457,-9.490104675292969,3916.512451171875,7437.52392578125,13228.1806640625,-66.01942532897647,-69.53607580936807,-74.02770172878367,Qwen2.5-VL-3B-Instruct,batch5,230
fr40,-409.7611083984375,-346.4591064453125,-388.7044982910156,-9.756217002868652,-8.883566856384277,-9.966782569885254,17261.208984375,7212.470703125,21306.8203125,-78.95387502066438,-70.37377369367739,-78.95477961917616,Qwen2.5-VL-3B-Instruct,batch5,230
fr41,-443.70263671875,-437.1589050292969,-458.18218994140625,-8.874053001403809,-9.301253318786621,-9.748557090759277,7144.177734375,10951.736328125,17129.494140625,-75.3915822952191,-77.68866433575849,-81.42476785780026,Qwen2.5-VL-3B-Instruct,batch5,230
fr42,-369.9553527832031,-304.4577331542969,-309.8853759765625,-9.023301124572754,-8.012045860290527,-8.154878616333008,8294.111328125,3017.08349609375,3480.317138671875,-72.5210444774231,-62.99023743079749,-64.11317987184499,Qwen2.5-VL-3B-Instruct,batch5,230
fr43,-425.9277648925781,-418.2157287597656,-431.06494140625,-8.873495101928711,-9.293683052062988,-9.57922077178955,7140.193359375,10869.1416015625,14461.146484375,-74.54804452260596,-76.69116923744507,-79.04742002830308,Qwen2.5-VL-3B-Instruct,batch5,230
fr44,-412.74407958984375,-306.4669189453125,-318.97772216796875,-8.972697257995605,-7.127137660980225,-7.418086528778076,7884.8408203125,1245.307373046875,1665.8428955078125,-74.49818838307154,-58.06462326660118,-60.43497722971765,Qwen2.5-VL-3B-Instruct,batch5,230
fr45,-440.64227294921875,-365.56341552734375,-436.47100830078125,-10.491482734680176,-9.373420715332031,-11.191564559936523,36007.5078125,11771.3134765625,72516.1484375,-84.90414105729407,-74.25429609560523,-88.65725100188357,Qwen2.5-VL-3B-Instruct,batch5,230
or61,-246.2887420654297,-270.6262512207031,-330.4593811035156,-4.5609025955200195,-5.306397438049316,-6.479596138000488,95.66978454589844,201.62257385253906,651.7076416015625,-39.56252042277612,-45.32528048773198,-55.346309054490284,Qwen2.5-VL-3B-Instruct,batch5,230
or62,-344.4510498046875,-319.41876220703125,-370.4454345703125,-7.328745365142822,-7.259517669677734,-8.419214248657227,1523.46923828125,1421.5706787109375,4533.33984375,-61.21330637559045,-59.52844782445558,-69.03802885985012,Qwen2.5-VL-3B-Instruct,batch5,230
or63,-305.939697265625,-190.02259826660156,-245.28314208984375,-7.114876747131348,-4.750565052032471,-6.132078647613525,1230.132080078125,115.64961242675781,460.39215087890625,-57.96473343733546,-37.91021447154545,-48.934898310538905,Qwen2.5-VL-3B-Instruct,batch5,230
or64,-394.24432373046875,-260.9651794433594,-377.93121337890625,-7.300820827484131,-5.116964340209961,-7.410416126251221,1481.5155029296875,166.8281707763672,1653.1141357421875,-63.32932223514548,-43.7072157724834,-63.297031142399995,Qwen2.5-VL-3B-Instruct,batch5,230
or65,-335.4375,-270.0433349609375,-286.6913757324219,-6.98828125,-6.00096321105957,-6.370919704437256,1083.8570556640625,403.8175964355469,584.59521484375,-58.709977948627916,-49.51975183800338,-52.572620547805535,Qwen2.5-VL-3B-Instruct,batch5,230
or66,-358.2370910644531,-295.003173828125,-344.74774169921875,-7.463273048400879,-6.555626392364502,-7.6610612869262695,1742.843017578125,703.189453125,2124.010498046875,-62.70047838054676,-54.096813615138025,-63.218826038150084,Qwen2.5-VL-3B-Instruct,batch5,230
or67,-331.03643798828125,-336.02685546875,-312.43121337890625,-7.881820201873779,-8.616073608398438,-8.011056900024414,2648.689453125,5519.671875,3014.10107421875,-63.784993296138644,-68.25474476448359,-63.461929838576076,Qwen2.5-VL-3B-Instruct,batch5,230
or68,-193.7826690673828,-233.56304931640625,-252.16407775878906,-4.306281566619873,-5.561025142669678,-6.003906726837158,74.16419982910156,260.0893249511719,405.0079650878906,-35.53529541512597,-45.0035579932142,-48.587654299073655,Qwen2.5-VL-3B-Instruct,batch5,230
or69,-339.06951904296875,-318.3495178222656,-361.346923828125,-7.214244842529297,-7.2352166175842285,-8.212430000305176,1358.647216796875,1387.44140625,3686.48974609375,-60.256940321622714,-59.329178194424095,-67.34238575405939,Qwen2.5-VL-3B-Instruct,batch5,230
or70,-324.95867919921875,-267.0902099609375,-342.1787414550781,-7.221303939819336,-6.359290599822998,-8.147112846374512,1368.2720947265625,577.8362426757812,3453.394287109375,-59.58996601000501,-51.463661690396,-65.93192236609903,Qwen2.5-VL-3B-Instruct,batch5,230
or71,-318.1077880859375,-272.33447265625,-328.621826171875,-7.229722499847412,-6.642303943634033,-8.015166282653809,1379.839599609375,766.8597412109375,3026.5126953125,-59.284128254661,-53.38476725815377,-64.41857887113285,Qwen2.5-VL-3B-Instruct,batch5,230
or72,-309.1471252441406,-298.5438232421875,-345.24395751953125,-6.5775980949401855,-6.7850871086120605,-7.846453666687012,718.8107299804688,884.55712890625,2556.6513671875,-54.93935264076842,-55.63809177141331,-64.34135793998634,Qwen2.5-VL-3B-Instruct,batch5,230
or73,-303.8614807128906,-295.07257080078125,-328.0213317871094,-6.465137481689453,-6.706194877624512,-7.45503044128418,642.3526611328125,817.4542236328125,1728.53662109375,-54.00002678222529,-54.99117213395684,-61.13166490182944,Qwen2.5-VL-3B-Instruct,batch5,230
or74,-210.5701904296875,-248.4851837158203,-230.6561737060547,-3.568986177444458,-4.4372358322143555,-4.118860244750977,35.4806022644043,84.54093170166016,61.48912048339844,-31.693770661064345,-38.864906811434324,-36.07631876683634,Qwen2.5-VL-3B-Instruct,batch5,230
or75,-315.3330078125,-296.32080078125,-340.58734130859375,-7.0074005126953125,-7.055257320404053,-8.109222412109375,1104.7789306640625,1158.9356689453125,3324.99169921875,-57.824838726217635,-57.09589073093989,-65.62528709569845,Qwen2.5-VL-3B-Instruct,batch5,230
