,n_logprob,r_logprob,i_logprob,n_logprob_norm,r_logprob_norm,i_logprob_norm,n_perp,r_perp,i_perp,n_penlp,r_penlp,i_penlp,model,batch,seed
de13,-191.56979370117188,-176.31430053710938,-175.847900390625,-5.986556053161621,-6.296939373016357,-6.280282497406006,398.0414123535156,542.90771484375,533.939453125,-44.69785194122345,-45.08139921204027,-44.962146428050744,llava-1.5-7b-hf,batch4,227
de14,-164.17758178710938,-152.34829711914062,-153.81369018554688,-5.472586154937744,-5.44101095199585,-5.493346214294434,238.07508850097656,230.67527770996094,243.0692138671875,-40.04796192552757,-38.9535867526353,-39.32826974560847,llava-1.5-7b-hf,batch4,227
de15,-257.83306884765625,-204.26776123046875,-219.9659423828125,-5.996118068695068,-5.237635135650635,-5.640152454376221,401.8657531738281,188.22445678710938,281.505615234375,-48.85023173082607,-41.49145724364501,-44.68011710931308,llava-1.5-7b-hf,batch4,227
fr16,-156.4438934326172,-143.27784729003906,-148.29815673828125,-5.394617080688477,-5.731113910675049,-5.931926250457764,220.2178192138672,308.3125305175781,376.8797912597656,-39.05678422586674,-39.53693914727545,-40.92227311836619,llava-1.5-7b-hf,batch4,227
fr17,-155.7991180419922,-135.30758666992188,-136.352294921875,-4.32775354385376,-4.228362083435059,-4.261009216308594,75.77387237548828,68.60477447509766,70.88148498535156,-33.485663586962296,-31.57052246415522,-31.814278089013364,llava-1.5-7b-hf,batch4,227
fr18,-203.3829803466797,-184.65318298339844,-191.75344848632812,-5.0845746994018555,-5.129255294799805,-5.326484680175781,161.51124572753906,168.89129638671875,205.71356201171875,-40.575660343235626,-39.68722315858886,-41.21327224665324,llava-1.5-7b-hf,batch4,227
fr19,-175.00979614257812,-156.9833984375,-161.20651245117188,-5.645477294921875,-5.814199924468994,-5.970611572265625,283.00860595703125,335.0232238769531,391.74517822265625,-41.73893452842718,-41.139096009393356,-42.24580598380018,llava-1.5-7b-hf,batch4,227
fr20,-214.408203125,-191.99581909179688,-194.51956176757812,-5.6423211097717285,-5.646935939788818,-5.721163749694824,282.1167907714844,283.4217224121094,305.2599792480469,-44.35960119006029,-42.9497941100303,-43.51435967621941,llava-1.5-7b-hf,batch4,227
fr21,-226.2235107421875,-190.67909240722656,-191.17373657226562,-5.261012077331543,-4.889207363128662,-4.901890754699707,192.67640686035156,132.8482208251953,134.54393005371094,-42.86134037075957,-38.73128761099567,-38.83176116150069,llava-1.5-7b-hf,batch4,227
fr22,-156.1589813232422,-130.19955444335938,-130.72650146484375,-4.4616851806640625,-4.199985504150391,-4.216983795166016,86.63337707519531,66.68536376953125,67.8285903930664,-34.23260701855794,-31.051922797021273,-31.177596946208713,llava-1.5-7b-hf,batch4,227
fr23,-180.6508331298828,-156.34432983398438,-161.96580505371094,-6.229339122772217,-6.253773212432861,-6.478631973266602,507.4200134277344,519.9710693359375,651.0796508789062,-45.10013433548217,-43.14258185464475,-44.69380507500994,llava-1.5-7b-hf,batch4,227
fr24,-214.9410858154297,-189.0234375,-193.7813720703125,-4.672632217407227,-4.500557899475098,-4.613842487335205,106.97896575927734,90.06736755371094,100.87100219726562,-38.79576302645492,-36.42154551631986,-37.338317176005226,llava-1.5-7b-hf,batch4,227
